issuer_name,recipient_name,course_name,issue_date,expiry_date,credential_hash,issuer_reputation_score,certificate_age_days,metadata_completeness_score,ocr_confidence_score,template_match_score,domain_verification_status,previous_verification_count,time_since_last_verification_days,label
ETH Zurich,Mary Smith,Software Testing,2025-03-24,2029-08-25,13ce7bb3a552bd20ea7fad9d30fc44e6b251de0a90e4de018e102a76079a0750,0.6685559968796488,282,0.742795140380203,0.9055710600807152,0.9601718749417635,1,8,19.487835488072967,0
University of Oxford,Michael Jackson,AI & Deep Learning,2025-06-28,2027-05-26,b9fae1848fb138c1493599c75ea1592e7ac5cbecfe19b4b627461d9d128a610a,0.9097603682848527,186,0.7965863739155032,0.9425352197634442,0.818189330941285,1,5,13.96026424284852,0
CompTIA,John White,Full Stack Development,2022-04-19,2025-09-16,c0b6478967620a7c4e83f4e39b9bf982d15cccef5c002f6686d94553285dc0e1,0.7676107147281407,1352,0.9107177511701522,0.8753309398048568,0.9958347096201565,1,2,53.61905990435338,0
ETH Zurich,Carlos Johnson,Blockchain Development,2021-02-20,2022-12-11,f9f08bae56eed6a898c27dee6e983e5e45592ea316c8593e94ce9c5b78e528d3,0.4241882238329517,1775,0.9402020135725853,0.9639792658911026,0.8790333409764874,1,6,68.30241654937751,0
Johns Hopkins University,Pierre Harris,Data Engineering,2025-01-18,2029-09-27,b4bc6b6691021193ed1e4d30867fe3b9222b4338bf8a9c5ac82077e9c21020be,0.5376315491458196,347,0.6964089630408197,0.8771350054205596,0.9838104885138454,1,4,51.888212299685954,0
Oracle,Elizabeth Mueller,Cybersecurity Analyst,2025-11-21,2029-09-11,7f6f827ff357b7301a38558122a89581343da9031300a38ee94dd01f09cced45,0.8074923732982036,40,0.9010235214414409,0.918681453612831,0.8759580315190886,1,6,45.05108133097966,0
Salesforce,Priya White,Big Data Analytics,2024-06-22,2027-03-08,7f42a260e89ecc1850f898512d8d65f7bdc453cd5886486bba01bacfd0716354,0.8745989864973439,557,0.9389449386921144,1.0,0.8392846736784444,1,8,4.18793115502451,0
University of Toronto,Patricia Tanaka,Cloud Architecture,2020-04-08,2023-01-02,7d846daee7d3aeba992ec6aeafb64f9277b85fdc88847e10bf3f23cbfd38fc98,0.8871618597932597,2093,0.8689447216521069,0.9470582427418519,0.8187998784630718,1,7,71.6822909339605,0
University of Oxford,Robert Smith,Data Science Professional,2022-11-14,2025-06-06,cc40bc5374a61bd2a40bb9984e658b2beca1caabc00a1182785e83c8d81eb204,0.8441336722632193,1143,0.9099835703573007,0.9463985602340304,0.850562794802503,1,6,75.70341463540687,0
Johns Hopkins University,Jennifer Anderson,Agile Methodology,2021-06-26,2021-10-15,09e20bf8f2651ccb8ca866af6d61d76a7444df35eb674527099de42744572c60,0.0803,1649,0.0765,0.739,0.1178,1,1,20.55,1
IIT Delhi,Jessica Ali,DevOps Engineering,2022-03-12,2025-08-19,b6de46f9ef1c2168c42c887b8fd79cf32a2a243d59385e8246795371f4eca3fb,0.0448,1390,0.1553,0.7198,0.0026,0,0,105.98,1
Harvard University,William Wang,Business Analytics,2021-02-07,2025-04-20,c1304a465c76dac32bf6d9bc50460e9e319bb9baecd9a62138a9a5b730855cf9,0.8176100217945164,1788,0.8672888957695153,0.9358449456006737,0.9460351196831354,1,6,28.317022177494458,0
Adobe,Linda Harris,Mobile App Development,2022-04-12,2024-01-02,6995f86c1581060e7cae4f214e2750ddbb6c483adf2ac6cf63ab0b25017e95a9,0.8020343744715459,1359,0.8518721706592679,0.9525464224809177,0.6766666878041185,1,7,29.2989407383994,0
Oracle,Joseph Wang,Cloud Architecture,2021-04-04,2024-07-31,fe8329c71a7850d686bdf57d491f8977233ff08d99a59406b3b8939b6ddcb59d,0.6963256681343454,1732,0.9517325347344041,0.941839168511572,0.8677069794698401,1,3,1.9417011679936815,0
Salesforce,Mohammed Jackson,Network Engineering,2023-02-07,2025-06-15,8fc15541543757e7c0e1cfe72a43795ee1d7b59400ee793a23fdfef741b39e41,0.935101506348205,1058,0.9790309024401129,0.8693021772189997,0.8416638809794313,1,6,14.523017573469959,0
IBM,Sarah Brown,Full Stack Development,2025-02-01,2027-08-09,75165701e628ffb002e44c9b0c0d091173fdb556be1e070d170c0a1a4e9a36be,0.562170387760397,333,0.8422547833229155,0.9618795554497185,0.9219697470257524,1,6,57.52779632418831,0
ETH Zurich,Christopher Martinez,Blockchain Development,2024-06-14,2029-05-02,b72ad7cab56ba382d3f839f82a55ec066f1bb8b1f4bc82a125215bedcc05ac8a,0.8129009317138695,565,0.7731011428267834,0.9061198489376592,0.8691558076990393,0,4,90.58292519576501,0
Udemy,Jennifer Santos,Machine Learning Fundamentals,2024-01-12,2027-09-12,53ebb18adbabfa1caa8c886a5f35a39016665eebbcb353ab6268f68b270e584b,0.9581853339062987,719,0.9624234424591281,0.9347622774281414,0.7857117481577055,1,5,9.08841455784902,0
Cambridge University,Sarah Wang,Network Engineering,2021-02-19,2025-10-26,dfe6a6aff9fd12d18add3c9117eda3a1824c83b04b1ff04510ef6d2456a92d57,0.8870453091553414,1776,0.8605551305147814,0.8529222030805486,0.8328957657401856,1,4,52.75219396447792,0
TU Munich,Carlos Jackson,Database Administration,2025-05-30,2029-04-17,50a4b0d428875048fddf4c44455a29d24b1d1ce26bf21859f171729e3d7a860a,0.8899796392959445,215,0.8501491267691259,0.9198674570197288,0.8293552481442693,1,9,36.19613333684345,0
TU Munich,Yuki Garcia,Natural Language Processing,2021-09-06,2023-01-04,1ee981ab50ef327ae58f2c944c7333d4366f485139b535506219e7fbd8638728,0.7592468611830805,1577,0.9140416741994304,0.9248126347235098,0.588796140029365,0,6,11.099110198052932,0
Adobe,Yuki Johnson,Full Stack Development,2025-01-14,2027-12-30,4ec32e25990506f1f6a1b708e4c7cb1c452f794f94cc9271a015bb3eba5b7256,0.5632082678369149,351,0.9653373687080802,0.9454466423926959,0.8590213469933053,1,3,63.97003479043244,0
MIT,Sarah Johnson,Robotics Engineering,2025-12-19,2029-04-28,fd139b164502a6ccd266609d8bf06eddde1aa43168360bc056282b21c8069b85,0.7658726099473043,12,0.607895144335364,0.9633254869266888,0.44945774329897387,1,5,23.964558870708505,0
Oracle,Arun Patel,Computer Vision,2023-05-13,2026-07-08,587fc349df197a044cd5e0f824509b5428bfe1baf6c92269071f4b1fe7967840,0.9801709173767098,963,0.7651215369523037,0.9528000119243526,0.9789719540439221,1,8,23.53186958450679,0
edX,Barbara Davis,Computer Vision,2023-09-17,2026-09-24,f11d42e641adbc51f73ccafb26b67c7ae0dfb75b2b51cf495d1d6629ccfbef6f,0.6671247568501469,836,0.6853631429039246,0.9316090443251097,,1,5,8.972426490424358,0
CertForge Academy,Patricia Thomas,Network Engineering,2021-07-07,2023-09-03,a81ea20ef6630be6706466fb98a582ae86bcd95db0de19fc1bc8800dfafdbdd1,0.0602,1638,0.1291,0.7111,0.6955,1,0,25.33,1
PMI,Patricia Kim,Cybersecurity Analyst,2024-03-26,2025-10-29,1ea7c66f38180f341c4a936c00ae467512b1c3bfcaf754833e61211e272f0ac4,0.7337992965854001,645,0.7305773459970105,0.8914351422270346,0.9738111893426884,1,5,4.80860795139584,0
ETH Zurich,Barbara Williams,Cloud Architecture,2022-11-04,2024-02-08,0039b63f62263370cad9ad8e67afccbde1ad66b8e2c4756bd84f923d5d0b8268,0.869736915786423,1153,0.9667397560041961,0.832360576488709,0.9126258927179687,1,7,16.611082823806424,0
Google,Pierre Johnson,Big Data Analytics,2024-08-25,2026-08-27,48ab56c1127303fb46590324f25c103eb64b55afa518868b6be5bbebf2c02c15,0.6554910678433089,493,0.9431203353927656,0.9494004661791683,0.9297086045390021,1,7,123.93069504183374,0
IBM,Jennifer Anderson,AI & Deep Learning,2025-09-20,2027-05-13,450b0b2b397bc3c17058f5341dfc70f28c3b733246540be0024fe7cca956385a,0.7804673609891771,102,0.575728413729428,0.9258067890111678,0.41916882457472315,1,6,4.871247294550833,0
PMI,Joseph White,Network Engineering,2020-04-08,2024-06-19,9a4034ce60a112c3edef62a1ff58439a9e0161da3817a44acf7381e102af43b7,0.8835846556498538,2093,0.7991883788071391,0.8936527992070538,0.7465164407330098,1,4,77.19237959430372,0
Oracle,Thomas Rodriguez,Cybersecurity Analyst,2021-10-28,2026-10-20,7a069eca0142f23c5cc5c421c4e87f74be97b0a276230b3104c44806d67ecff5,0.9141837888514903,1525,0.5201494006471938,0.8356953170086617,0.7761247317407599,1,4,7.709279495939035,0
Yale University,Sarah Johnson,Natural Language Processing,2022-04-12,2023-06-22,2dc87633bb0d28b03af73ecf79e7a2ae957cdb21a7b4af1568cf365da59105d0,0.8704901106015355,1359,0.9553363687165728,1.0,0.9570807397870936,1,6,31.420956250209727,0
University of Oxford,Fatima Rodriguez,Agile Methodology,2021-08-11,2025-05-08,96133757ab38b3ce465bd7ccf7868cc4aeb8c91d572fafc2a9db66be18e33a3c,0.48765256609154617,1603,0.7623461775506415,0.9166623330258775,0.9485756422518233,1,7,5.0588762161155225,0
Cisco,Richard Ali,DevOps Engineering,2022-12-25,2025-04-20,b2836e6526a4cefd8aa41529d51bc1b15c6d30ce069e99dc0ff3e87fd61f43cf,0.9201311963313592,1102,0.8928863272569991,0.9043364896521112,0.8793355745607202,1,5,9.932705901179554,0
Udemy,Wei Dubois,Database Administration,2022-08-11,2023-10-18,3f5dbc74c1e57df6d246a6234a67b406f304cd837793b4054e0ad0afd40006f2,0.8325388141216428,1238,0.8376017176924477,0.896804097983907,0.9010646338278061,1,4,41.12282770066162,0
Udemy,Elizabeth Thomas,Robotics Engineering,2021-08-21,2025-07-12,5308efbe0cc60555f9d02844a1c4b787aac81732bc9bf93cd3b6c2a709725b19,0.6311353826550468,1593,0.9732655656880648,0.8736687987578682,0.8521697841580657,1,9,29.071258109076147,0
PMI,Patricia Thompson,AI & Deep Learning,2025-10-25,2027-12-17,d6874c7599de913325a2e1fa46dcc0a48208f04cdf21009c164a678d7c230f8b,0.894518638686433,67,0.8080479998114518,0.9256091741538304,0.9055697223805645,1,11,20.316903001123777,0
CompTIA,John Wang,Project Management Professional,2024-01-13,2026-09-18,02c18fe6ce8299a2b7c77ad75c91b5f8eafbbd94388452954503cd3e7bf606bc,0.8438194615205526,718,0.7722954491727864,0.8705807046842012,0.8059422685939455,1,4,2.610821279377363,0
Stanford University,Jessica Anderson,Computer Vision,2025-10-19,2027-05-03,c09277c4f71870d2a55ca51c2fc94650517c2a5bdaed95c4ca3ad61087453de6,0.8438776326488681,73,0.9346560563313873,0.9260176981931169,0.8694049094245107,1,5,10.404286329322117,0
NUS Singapore,Richard Miller,DevOps Engineering,2022-12-26,2024-04-28,a50b7f8f97c28ed6bf1948e2a5a595030d5ef1c7b1144995c327322a7712b2ef,0.8173761019323561,1101,0.7337326849996054,0.9792814971989806,0.9638523522527906,1,8,21.733926347123923,0
University of Oxford,Linda White,UI/UX Design,2025-08-08,2029-05-07,96f33d008bd96f1c416b3e01c6840452ae5889549d16397aa02d3b91ca4fa94e,0.7849549057136359,145,0.9748342851343199,0.9211540495793351,0.8898802164649464,1,5,46.79818521040729,0
IIT Delhi,Barbara Chen,Full Stack Development,2025-06-09,2028-07-09,56de22783e731f58dedc24a345633089545180c47427f463ac792e7adb50054c,0.7477975352549572,205,0.6108624264901287,0.9125830296104541,0.8593972046957841,1,8,119.82796729830746,0
MIT,Joseph Patel,Agile Methodology,2020-06-20,2025-06-03,15b702c0e72a32fb5688c9f468d6e701fed7f664d906f89926df3f8b3e0e5cf0,0.8333819417942071,2020,0.8620547226336498,0.9197249124966514,0.7810384901759766,1,5,1.7031975294529056,0
Udemy,Jessica Chen,Digital Marketing,2023-03-28,2027-06-20,0a08c7348caf8db3593c5d2f62178f5f79ed3a9e960c522e6cf461f8bc8515ba,0.7766916403916649,1009,0.8682447765399722,0.8767199735473437,0.8829493648999387,1,5,83.5376654069598,0
TU Munich,Jennifer Miller,Software Testing,2022-11-19,2025-04-25,337abacd878e0b277572c56d1589d703598b4f1b27f3d98e3a0850c418f172a6,0.6885298640208938,1138,0.7601038741417211,0.9125354694128388,0.8779252271453887,1,4,22.22908954127628,0
IBM,Joseph Miller,AI & Deep Learning,2025-01-10,2026-11-26,73ff02e78907c47e8a8855d3504e91732a0aec3078ddfaf17c1f455d0c513cae,0.8769287406394247,355,0.8005667044988878,0.9186356016715638,0.8749461219392956,1,6,8.427715114712557,0
Coursera,Karen Taylor,Full Stack Development,2023-04-16,2025-08-05,65b351579b55d132c5dcb42315984b301c98630a7955de80d8f63e436a745c0b,0.8300657749855461,990,0.5888456424834995,0.8971891663560982,0.9443858817807774,1,10,31.648931607556364,0
University of Toronto,Jessica Mueller,Mobile App Development,2020-03-01,2024-10-04,e8ec89ca68a058f57102faf5a1291e73a77c381e798aa2525ed3ed158f0d5396,0.5687444472064584,2131,0.9243312587063923,0.9709872320764319,0.8369243594059863,1,5,25.039048860035756,0
edX,William Garcia,Network Engineering,2024-10-26,2026-01-09,8e91ee13858521707d313549fe8f6c0def44e7ad456f31db25b927c66342df1b,0.6095758548503739,431,0.8095545023448426,0.9181928145172148,0.9787604465517962,1,6,1.127902624900455,0
CertForge Academy,Barbara Anderson,Data Engineering,2024-06-02,2026-06-12,cc9dd1d65e1751984337dda93ae37fa69e1c2aad690f6c8af0489901bbea3c17,0.35,577,0.2565,0.7412,0.35,0,0,27.57,1
Harvard University,Fatima Hassan,Software Testing,2020-10-04,2024-04-06,6121456de6210c8db716c42c09b7ff372f0c390dc5e75afcfab8cff3bc9181b5,0.9026470017786096,1914,0.5744518565061231,0.8885778497694016,0.9460210029115658,1,6,11.521603125499011,0
University of Toronto,Mohammed Miller,Machine Learning Fundamentals,2021-10-20,2024-04-08,8da08ad013c328f8ba4bbaa6e0428ffd209d9567643727a5734bdb9116e7644e,0.9099139111205221,1533,0.7667554760416557,0.877338453593903,0.9360965936188772,1,5,49.618005038508755,0
Microsoft,Christopher Miller,AI & Deep Learning,2025-08-08,2029-07-07,357317cd8c1d19ef677abe3a9b35eff36479b0f39605d7e791ff889213184376,0.6691931673140015,145,0.8088488186776808,0.8465813193907082,0.8344364510924472,1,9,5.15283221114129,0
Salesforce,Christopher Mueller,Robotics Engineering,2024-08-15,2025-12-14,2389935e38d8ed685358d420517fceb34326c544464544ca2e22d8cc6d048962,0.9409717239997366,503,0.9402121273909397,0.9901972878357572,0.8899215244862633,1,8,91.68967031709107,0
Cambridge University,Fatima Miller,Data Engineering,2023-04-09,2025-10-01,1e0c100a3b6636d688fbe94381626eb660ea44a6846ce2954badbfa3b3c9e7f6,0.9090816457360634,997,0.7961937656962027,1.0,,1,5,17.55061991258258,0
University of Oxford,Jessica Rodriguez,DevOps Engineering,2020-05-05,2023-09-20,26fb4ebbb2160cea9549c3448483917932b885a92d408e941267d8b4adf5aa89,0.7954737947526598,2066,0.5959214699684645,0.884394160569536,0.8802470630419452,1,7,4.018639691838128,0
IBM,Sarah Santos,Data Science Professional,2024-02-16,2026-01-21,5327853358ea0595b7dcbe1e587e5c64260fc72be2b8442271fb89a4e3c29832,0.8998609835932826,684,0.8660915137573876,0.9886580191604228,0.7106821184650144,1,10,0.1802960826790709,0
Cisco,Priya Kim,Project Management Professional,2024-07-24,2026-04-17,5da017ecca8902c19d148817bc20d62af5393a64880903910b2068f3f64208e5,0.773304546836866,525,0.8631344006687826,1.0,0.9830685413524476,1,9,17.893150645842148,0
CompTIA,Carlos Patel,Data Science Professional,2022-11-01,2025-03-28,3cb46b670598db7a647de97987c7c54132d9af9bd3edc3862e8c659f11cb7cc6,0.7989139245814153,1156,0.7590183436009065,0.8495890323413902,0.9310629646545874,1,7,42.71662500847181,0
CertForge Academy,Sarah Johnson,Data Science Professional,2023-12-15,2027-12-03,5cd56ae1c89cf20fd657597ea58576d997108e0c688ff154843e6ec76a981bea,0.1428,747,0.2365,0.6876,0.1925,1,2,30.71,1
Yale University,Yuki Martinez,Project Management Professional,2020-10-15,2023-11-05,0daf5ad45292d6041d0509b8c88b5ed7c3cef241b5f49cf104b8ee5a9d8a7a4f,0.7968286410043899,1903,0.9120402938324711,0.9422266853570881,0.9679981439763857,1,6,56.55256751883007,0
Microsoft,Fatima Jones,Quantum Computing Basics,2025-01-30,2029-06-14,fcdc8ef7d6d0ce72f6719ace2cc0da23767c6700a9eb288c0158688e28563204,0.7899241501242444,335,0.829414927595347,0.9305681428319242,0.8301827011211154,1,6,7.887258569868281,0
CompTIA,Arun Santos,Data Science Professional,2022-03-26,2025-02-04,4271c517d1392f2bf90364fc804a7b3f441605ec011b5b02d7196767a9c347ba,0.8622911034763189,1376,0.9536842923281312,0.9144322798807245,0.8815930248158196,1,6,37.58055274213014,0
Cambridge University,Sarah Smith,IoT Development,2020-03-29,2021-12-18,5cfdc6eb148ee9787b91585d5adb3b87a38e7f9811f9e3098ca4bf187e10cac9,0.8233654149703035,2103,0.9726813884278692,0.8121616588935876,0.745461120104182,1,10,12.170101564420348,0
Cambridge University,Susan Patel,Project Management Professional,2023-07-15,2026-02-08,6a0815c9d233df26173337e732c2dfbd82b796d5e1d4e791de85c9bf5e40fd0d,0.786695689442482,900,0.9466277769198546,0.8421926070111011,0.7100936491828407,1,6,87.60648207838855,0
MIT,James Garcia,Software Testing,2021-07-14,2022-11-25,938798d5ff6d28e69c6f241d2b60e37882b15084b0ef6b2b013a305160421157,0.9791446283407135,1631,0.9567387903949002,,0.7128845212772308,1,6,17.33760853438043,0
Google,Thomas Dubois,Digital Marketing,2025-11-03,2029-08-03,2527b904cd340dc792d89a9cd71887144e6322980bd1a3aaed3dcedec36c60f3,0.7019615322492722,58,0.8698008210359566,0.961134917864475,0.9873311386171568,1,8,9.09034333678926,0
ETH Zurich,Sarah Martin,Agile Methodology,2022-03-12,2025-06-27,94277c2384423158bef96abfa59f4d7ae8de7af7c14ddc4af175a8cb788efb98,0.8887179501885341,1390,0.9284259074740381,0.8920020907633441,0.7996726745431852,1,3,41.1358949189742,0
Adobe,Christopher Thomas,Blockchain Development,2020-03-19,2023-06-25,45b51cb87caa8490b70de46d791bdeb1a8c4ca6f2201f24ec3d9e6e05e4ed428,0.7776949977577481,2113,0.915768815708147,0.8933012205320137,0.968476952235031,1,5,103.33305997236052,0
Google,James Thomas,IoT Development,2021-12-01,2026-01-06,801d0a9aaab7a873c00854dff4455ba2b922a2527a132f842c65529d969a2308,0.6489384053358919,1491,0.9086602408021686,0.9304345116647456,0.6539249579809603,1,4,31.741444955854888,0
edX,David Smith,Agile Methodology,2024-07-18,2029-04-18,11f5242b8d3cadc48f562a4402fa5c3c4f924ac89934f148a5f9788e2458a2bc,0.6887298261143765,531,0.6111448750642545,0.9417405590946335,0.8102713725522928,1,7,8.146613181586279,0
Udemy,Thomas Thomas,Business Analytics,2024-11-05,2027-02-26,f82634c7e55c439c432788f820bba5605822dbb80d3184506fa15fa71271b322,0.9423232375421163,421,0.5799939634411866,0.9367396667141801,0.7821910746078885,1,4,67.67717058208144,0
ETH Zurich,Arun Harris,Mobile App Development,2025-06-29,2029-11-12,ee576f60495c91267ef4b43b5f9b8fe8badd9d1457bd426edeb984457c4ee11b,0.7226104834303919,185,0.9464338708413046,0.9849281040285053,0.9631684845914454,1,8,113.55435310441817,0
Stanford University,Sarah Dubois,Database Administration,2023-12-15,2028-05-13,599d532f8aa2365f46afa3bc46345b2b1cc42678b62802a01ba514390ca5db22,0.8577475558890124,747,0.9026774285407078,0.9319086649059463,0.8295243203784466,1,7,6.2745397672939776,0
Cisco,Arun Smith,Mobile App Development,2021-12-13,2026-11-20,b3eae530d8d0755b8290b93fc02287565ee3420ab6e9e755e27ee319f4be86fe,0.839365372937333,1479,0.9804972284882515,0.9465651783917938,0.9710723014886857,1,2,103.18410529869753,0
Harvard University,Sophie Kim,Big Data Analytics,2024-09-01,2029-06-03,f7c76461c39916cfbdddce78a188b395eec7abc12dae6c6db30d36557646b3da,0.8116202822767932,486,0.8422959950374578,0.9806660314473268,0.714997145392653,1,5,90.01945188562628,0
Columbia University,Jessica Davis,Mobile App Development,2021-07-28,2023-02-28,75709b9707282c02ab5b8287c4aa36ca4a2b32eaca10e313fc604ee482e8b142,0.9773757795662554,1617,0.9581855792761946,0.9818951218932053,0.7705740545441598,1,5,5.0321455946331275,0
Cambridge University,Thomas Patel,Project Management Professional,2020-05-30,2022-08-31,6256969bc72058eb0f8060b3589592b564cb613f800fe85ce929e787d0606620,0.9867034294114457,2041,0.9626765867465745,0.9164842034442013,0.7977160241950423,1,6,27.55113497949661,0
Google,Thomas Jackson,Agile Methodology,2024-10-20,2026-12-10,c06e3672a7075256e673d3b9237568d1c4719be2612979a460abd8ab557ab0be,0.9441956037482444,437,0.7548759465234448,0.9536146704020202,0.9580763729887007,1,8,12.20041139482765,0
edX,Mary Anderson,DevOps Engineering,2024-02-16,2028-07-17,2973e6ae6bb3cabdcd78c4d447de4997e67e710cce4aa0b0405614d31ed2a753,0.6878042568051065,684,0.7867740283088989,0.8964571930761857,0.8836383032547299,1,4,3.9920019982253834,0
AWS,Sarah Wang,Natural Language Processing,2023-04-29,2026-11-14,0c350556074d9ef60105bedde24b3ba73a9e010589703b12a22206cfb474b86a,0.9335447914996599,977,0.763226157315441,0.896464513189835,0.7062431000209819,1,7,0.5639542554755516,0
Oracle,Linda Martinez,AI & Deep Learning,2025-09-25,2027-08-27,3312af3e58a1f7055b81659650d3a088befb54d6de4842af281ac262591844a2,0.9025311232551048,97,0.8306503181729517,0.900526648186417,0.923223832233011,1,8,11.022095853474507,0
Salesforce,Sophie Williams,Cloud Architecture,2024-09-25,2027-08-04,603d43ac9a2665d2234066ab0b06fdaa82a41e44c615f143bdd2d62b5151689e,0.7079401484397086,462,0.7329836636332417,1.0,0.6822501006911179,1,9,11.182333834553013,0
Harvard University,Ana Johnson,Mobile App Development,2021-03-27,2022-10-19,6daa6a6a131bb69788f879a6abe300ebf23fb72aa5351d1ce867b8bbdcf2f18d,0.744403236819833,1740,0.46695017967517155,0.9650723647456227,0.919895604262348,1,5,117.0565978512801,0
InstaDegree Corp,Elizabeth Hassan,Business Analytics,2023-04-24,2023-06-26,68158e0d4c50,0.1455,982,0.6251,0.4842,0.3953,0,2,4.82,1
Cambridge University,Mohammed Rossi,Software Testing,2023-10-15,2027-12-23,aed4f67b85e0e392566b5892ecaa5fd2e5ae93428a6a98da3c1dbaa4464cac86,0.6231867979432832,808,0.69506675857568,0.9679537821061037,0.7976653033766633,1,3,1.6915633090805449,0
IIT Delhi,Fatima Brown,Robotics Engineering,2022-10-31,2023-11-18,27e58963bfccee00124e3a85f1d90307d5d0e2bfea34a990ed4192e34ea67ae1,0.9167975995591321,1157,0.7352117185598979,0.95556424671206,0.821065415527445,1,10,5.766015739771446,0
MIT,Arun Taylor,Computer Vision,2023-11-18,2026-11-06,4fa722fd92c5bffc77196bcd0a6325437e2a8ef790cb4c9c03a3f3eaa946bce6,0.6595949135646338,774,0.9854659920556365,0.9595487878861034,0.9728294657978195,1,4,17.437557577857262,0
Yale University,Susan Harris,Cybersecurity Analyst,2023-09-07,2028-03-20,6bcfb4adcf33907ccf47f28879501cb22cf1d143788901f3f2fc28971f1818b9,0.697329856295214,846,0.6878268922015581,0.9012681103731607,0.7735202606504753,1,6,8.978056033431045,0
Cambridge University,Arun Jones,Quantum Computing Basics,2020-01-01,2022-05-10,fe37836fa33feac72277914a14889544f1c46e32b05003e38c0ae6c8bfaac989,0.9449737657865603,2191,0.9649584329227103,0.9217157411002462,0.7511383261303493,1,4,15.872768976985173,0
MIT,Mohammed White,Quantum Computing Basics,2025-07-26,2029-12-25,5ce65adcdd5dc9cf0610c79515d3de00301927bda5045a2246a4f2d9412228b9,0.6493000211804583,158,0.8994477708747868,0.9553934465671481,0.7226221641589646,1,7,32.25089560872322,0
Stanford University,Robert Rodriguez,Network Engineering,2025-02-06,2026-12-07,98cb538e5d55ae69990c6283b2e047317b904616a2cd62c5e5178a1301d6075f,0.8764974218682506,328,0.475624077545474,0.9026728441399098,0.9705021876609445,1,4,0.3557650584566934,0
IBM,Wei Kim,Business Analytics,2020-02-22,2024-04-01,37e5eff6824893c554f36fe7f34d051a00791d856e7643996c70a51cdd81dce3,0.6955286150142332,2139,0.6277001837321661,0.9860598503916981,0.7673248590782102,1,5,40.58246826538946,0
Google,Ana Garcia,Machine Learning Fundamentals,2022-03-17,2023-12-24,d6da0d286f2405feb4a80b4e36459a740ef6bdc51eb19a2b20e70f51e1516d72,0.9272119234637458,1385,,0.9683147869148735,0.8498616180124923,1,4,53.445375397733166,0
Harvard University,Robert White,Network Engineering,2020-09-07,2024-11-29,522751d78cdf70495f1a60830bc183e937279c1ac3839fbcd4a9e16648db1418,0.7417465053360199,1941,0.5192241001432688,0.9455931098285746,0.7579621754713185,1,6,17.6666454118099,0
MIT,Wei Jones,IoT Development,2021-01-28,2023-06-06,7037cba91d11d1877f5b1ac1a9b65b80e3519210eb8a8473e8fe209a7cba7a81,0.7431937560009754,1798,0.6944206043326928,0.998847589683399,0.9459715314614929,1,6,18.097785217188193,0
Harvard University,Linda Davis,Cybersecurity Analyst,2023-07-14,2024-11-27,6387fc492dd556fb75182abf9170a0b38f57b4e75f2c0a180fc47bf59f6f9c65,0.5974757270131142,901,0.9350524703319973,0.9620396857689233,0.6750835839994599,1,6,33.16585297718976,0
ETH Zurich,William Kumar,Business Analytics,2024-12-03,2028-06-28,07d7491e432e9f99c82b19cea9989edccf395dc1c5a6f8a95cd0cd8be36708aa,0.6900263431938286,393,0.7561144846217229,0.936428329384821,0.9545988552266915,1,6,24.81835692927067,0
AWS,Patricia Smith,Quantum Computing Basics,2025-06-28,2026-11-07,b2c715bc2d5bae909ee729942751268d3d473eb6dff5c3374345126e0b9130b7,0.7647263565464218,186,0.5870239594894856,0.9944466323934359,0.9886553694009503,1,11,9.406891415109746,0
IIT Delhi,Wei Miller,Quantum Computing Basics,2020-12-12,2023-03-31,30d29b740238c0fcfa471ad00fa8b3ee4ebd091ec45038f3257c072f47bd451d,0.8353193558792162,1845,0.33571276023011953,0.9116393300305813,0.9752440923952068,1,7,12.01584360658311,0
TU Munich,Michael Mueller,Business Analytics,2021-11-13,2026-08-11,577e82aaa9b9f867b05d6643fa1db500ca9e77d049236b090077323ca5499b9e,0.9544253996205536,1509,0.8838671304999316,0.8613440023087114,0.8643141415602223,1,3,78.98672455308355,0
Google,Elizabeth White,Blockchain Development,2021-12-02,2024-12-26,ecd2e653618bdf71c33791f021f65dad838e8081d3214946fc1b74ba683824a8,0.6944346144429857,1490,0.5116741896630536,0.9423905549594456,0.8636901188311722,1,4,33.50743495910093,0
University of Oxford,Robert Jones,Natural Language Processing,2022-02-01,2023-02-17,34c3240aec1f7c0807b34593efb7229f8c33a184916bd5222d8e8587fb4d1468,0.7427655712571445,1429,0.8246501717139073,0.9616339720164914,0.8810205557520854,1,5,28.197424713853003,0
Yale University,Mary Martin,Machine Learning Fundamentals,2024-05-02,2029-03-23,6ed4342dadfaa285164214a3f166be8b6a3ddd50b3060abeae900fdf7e4f8349,0.9407117007414796,608,0.9670644248188881,0.9803098612901852,0.9587730455737876,1,9,19.340832735180303,0
Udemy,Susan Dubois,DevOps Engineering,2022-01-15,2026-10-17,caee4f143879538b3d323dc7f2a0304c96640c46ee544f6151da374d9286d194,0.7780639432492905,1446,0.8499769310910491,0.8917833629665229,0.8065090327361092,1,8,1.6234796602396737,0
IBM,Linda Anderson,Cloud Architecture,2023-06-16,2024-07-18,6052bbd8fffd0625a97eb86020244311e71587bd3340a5c3b46f0865d1337ca2,0.7951423296955428,929,0.6706914358452083,0.9227987886902955,0.8720900187281301,1,5,3.874394653225753,0
